|stars|categories
37318|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Blow Dry/Out Services': 1}
37319|5.0|{u'Local Services': 1, u'Nanny Services': 1, u'Child Care & Day Care': 1}
37320|4.5|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37321|3.5|{u'Food': 1, u'Juice Bars & Smoothies': 1}
37322|4.0|{u'Fitness & Instruction': 1, u'Dance Studios': 1, u'Active Life': 1}
37323|5.0|{u'Hats': 1, u'Fashion': 1, u'Shopping': 1, u'Accessories': 1}
37324|4.5|{u'Food': 1, u'Ice Cream & Frozen Yogurt': 1, u'Grocery': 1}
37325|5.0|{u'Mexican': 1, u'Restaurants': 1}
37326|4.0|{u'Food': 1, u'Vietnamese': 1, u'Ethnic Food': 1, u'Specialty Food': 1, u'Restaurants': 1}
37327|5.0|{u'Automotive': 1, u'Auto Repair': 1}
37328|5.0|{u'Fitness & Instruction': 1, u'Gyms': 1, u'Active Life': 1}
37329|3.5|{u'Bars': 1, u'Nightlife': 1, u'Latin American': 1, u'Restaurants': 1}
37330|2.5|{u'Landscaping': 1, u'Home Services': 1, u'Home Cleaning': 1}
37331|5.0|{u'Food': 1, u'Specialty Food': 1}
37332|5.0|{u'Social Clubs': 1, u'Adult Entertainment': 1, u'Nightlife': 1, u'Arts & Entertainment': 1}
37333|5.0|{u'Eyelash Service': 1, u'Beauty & Spas': 1}
37334|4.5|{u'American (Traditional)': 1, u'Burgers': 1, u'Restaurants': 1}
37335|1.0|{u'Home Services': 1, u'Real Estate Agents': 1, u'Real Estate': 1}
37336|5.0|{u'Food': 1, u'Desserts': 1, u'Ice Cream & Frozen Yogurt': 1, u'Shaved Ice': 1}
37337|5.0|{u'Shopping': 1, u'Fashion': 1, u'Women's Clothing': 1}
37338|4.5|{u'Restaurants': 1, u'Pizza': 1, u'Italian': 1}
37339|5.0|{u'Massage Therapy': 1, u'Health & Medical': 1, u'Reiki': 1, u'Reflexology': 1}
37340|4.5|{u'Korean': 1, u'Restaurants': 1}
37341|4.5|{u'Food': 1, u'Specialty Food': 1}
37342|3.5|{u'Automotive': 1, u'Auto Detailing': 1, u'Car Wash': 1, u'Oil Change Stations': 1}
37343|3.0|{u'Breakfast & Brunch': 1, u'Restaurants': 1}
37344|5.0|{u'Automotive': 1, u'Auto Detailing': 1, u'Car Wash': 1}
37345|5.0|{u'Peruvian': 1, u'Restaurants': 1}
37346|4.0|{u'Bakeries': 1, u'Food': 1, u'Cupcakes': 1}
37347|4.5|{u'Greek': 1, u'Restaurants': 1, u'American (New)': 1}
37348|4.5|{u'Paintball': 1, u'Active Life': 1}
37349|3.0|{u'Mexican': 1, u'Restaurants': 1}
37350|5.0|{u'Food': 1, u'Do-It-Yourself Food': 1, u'Restaurants': 1, u'Pizza': 1}
37351|4.5|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37352|5.0|{u'Automotive': 1, u'Auto Detailing': 1}
37353|4.0|{u'Bars': 1, u'Cafes': 1, u'Nightlife': 1, u'Lounges': 1, u'Restaurants': 1}
37354|4.5|{u'Vape Shops': 1, u'Shopping': 1}
37355|4.5|{u'Food': 1, u'Coffee & Tea': 1}
37356|4.0|{u'Chinese': 1, u'Restaurants': 1}
37357|3.5|{u'Playgrounds': 1, u'Active Life': 1}
37358|3.5|{u'Bakeries': 1, u'Food': 1, u'Cafes': 1, u'Restaurants': 1}
37359|5.0|{u'Restaurants': 1, u'Gluten-Free': 1, u'Sandwiches': 1}
37360|3.5|{u'Pakistani': 1, u'Buffets': 1, u'Restaurants': 1}
37361|3.0|{u'Automotive': 1, u'Gas & Service Stations': 1}
37362|5.0|{u'Discount Store': 1, u'Shopping': 1}
37363|2.5|{u'Food': 1, u'Donuts': 1}
37364|4.0|{u'Asian Fusion': 1, u'Restaurants': 1}
37365|4.0|{u'Food': 1, u'Bakeries': 1, u'Restaurants': 1, u'Coffee & Tea': 1, u'Breakfast & Brunch': 1}
37366|5.0|{u'Heating & Air Conditioning/HVAC': 1, u'Home Services': 1}
37367|3.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37368|5.0|{u'Fitness & Instruction': 1, u'Gyms': 1, u'Trainers': 1, u'Active Life': 1}
37369|4.5|{u'Auto Glass Services': 1, u'Automotive': 1, u'Auto Parts & Supplies': 1, u'Auto Customization': 1}
37370|2.5|{u'Seafood': 1, u'Restaurants': 1}
37371|2.0|{u'Pubs': 1, u'American (Traditional)': 1, u'Bars': 1, u'Nightlife': 1, u'Restaurants': 1}
37372|5.0|{u'Graphic Design': 1, u'Screen Printing/T-Shirt Printing': 1, u'Professional Services': 1, u'Printing Services': 1, u'Local Services': 1}
37373|5.0|{u'Electricians': 1, u'Home Services': 1}
37374|4.0|{u'Korean': 1, u'Sushi Bars': 1, u'Restaurants': 1}
37375|4.0|{u'Restaurants': 1, u'Chinese': 1, u'Cantonese': 1}
37376|3.5|{u'Breakfast & Brunch': 1, u'Bars': 1, u'Italian': 1, u'Nightlife': 1, u'Restaurants': 1}
37377|3.5|{u'Shopping': 1, u'Fashion': 1, u'Women's Clothing': 1, u'Sports Wear': 1, u'Sporting Goods': 1}
37378|4.0|{u'Szechuan': 1, u'Chinese': 1, u'Restaurants': 1}
37379|5.0|{u'Vape Shops': 1, u'Shopping': 1}
37380|4.0|{u'Local Services': 1}
37381|4.0|{u'Amusement Parks': 1, u'Active Life': 1}
37382|5.0|{u'Vape Shops': 1, u'Shopping': 1}
37383|4.0|{u'Food': 1, u'Juice Bars & Smoothies': 1}
37384|3.0|{u'Bars': 1, u'Chicken Wings': 1, u'American (Traditional)': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1}
37385|1.0|{u'Real Estate Services': 1, u'Home Services': 1, u'Real Estate': 1}
37386|3.5|{u'Bakeries': 1, u'Food': 1}
37387|3.5|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Hair Extensions': 1}
37388|4.0|{u'Books, Mags, Music & Video': 1, u'Vinyl Records': 1, u'Shopping': 1}
37389|4.5|{u'Food': 1, u'Department Stores': 1, u'Grocery': 1, u'Fashion': 1, u'Shopping': 1}
37390|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Makeup Artists': 1, u'Hair Extensions': 1}
37391|4.0|{u'Caribbean': 1, u'Dominican': 1, u'Restaurants': 1}
37392|2.0|{u'Cafes': 1, u'Restaurants': 1}
37393|4.5|{u'Restaurants': 1, u'Pizza': 1}
37394|4.0|{u'Restaurants': 1, u'Pizza': 1}
37395|3.0|{u'Bars': 1, u'Nightlife': 1}
37396|4.5|{u'Food': 1, u'Juice Bars & Smoothies': 1}
37397|5.0|{u'Eyelash Service': 1, u'Beauty & Spas': 1, u'Makeup Artists': 1}
37398|5.0|{u'Hair Removal': 1, u'Beauty & Spas': 1}
37399|5.0|{u'Shopping': 1, u'Flowers & Gifts': 1, u'Florists': 1}
37400|5.0|{u'Professional Services': 1}
37401|3.5|{u'Food': 1, u'Burgers': 1, u'Ice Cream & Frozen Yogurt': 1, u'Restaurants': 1}
37402|4.0|{u'Shopping': 1, u'Adult': 1}
37403|4.0|{u'Adult Entertainment': 1, u'Nightlife': 1}
37404|5.0|{u'Pet Services': 1, u'Pets': 1}
37405|1.5|{u'Movers': 1, u'Home Services': 1}
37406|5.0|{u'Nail Salons': 1, u'Hair Salons': 1, u'Beauty & Spas': 1, u'Skin Care': 1}
37407|2.5|{u'Barbers': 1, u'Beauty & Spas': 1}
37408|5.0|{u'Local Services': 1}
37409|5.0|{u'Physical Therapy': 1, u'Health & Medical': 1}
37410|4.0|{u'American (Traditional)': 1, u'Restaurants': 1}
37411|3.0|{u'Breakfast & Brunch': 1, u'Restaurants': 1}
37412|4.0|{u'Food': 1, u'Ice Cream & Frozen Yogurt': 1, u'Specialty Food': 1, u'Chocolatiers & Shops': 1}
37413|3.5|{u'Chinese': 1, u'Restaurants': 1}
37414|3.0|{u'Italian': 1, u'Restaurants': 1}
37415|4.0|{u'Thai': 1, u'Chinese': 1, u'Restaurants': 1}
37416|5.0|{u'IT Services & Computer Repair': 1, u'Local Services': 1, u'Mobile Phone Repair': 1}
37417|5.0|{u'Vape Shops': 1, u'Shopping': 1}
37418|5.0|{u'Optometrists': 1, u'Health & Medical': 1}
37419|4.0|{u'Food': 1, u'Coffee & Tea': 1, u'Cafes': 1, u'Restaurants': 1}
37420|2.5|{u'Food': 1, u'Grocery': 1}
37421|2.0|{u'American (Traditional)': 1, u'Restaurants': 1}
37422|5.0|{u'Food': 1, u'Desserts': 1, u'Ice Cream & Frozen Yogurt': 1}
37423|4.0|{u'Chocolatiers & Shops': 1, u'Coffee & Tea': 1, u'Cafes': 1, u'Food': 1, u'Hotels & Travel': 1, u'Specialty Food': 1, u'Restaurants': 1, u'Event Planning & Services': 1, u'Hotels': 1}
37424|3.5|{u'Bakeries': 1, u'Food': 1, u'Italian': 1, u'Gelato': 1, u'Restaurants': 1}
37425|4.5|{u'Local Flavor': 1, u'Yelp Events': 1}
37426|4.0|{u'American (New)': 1, u'Arts & Entertainment': 1, u'Active Life': 1, u'Nightlife': 1, u'Bowling': 1, u'Restaurants': 1, u'Music Venues': 1}
37427|3.5|{u'Chinese': 1, u'Restaurants': 1}
37428|4.0|{u'Food': 1, u'Breweries': 1}
37429|4.0|{u'Mexican': 1, u'Restaurants': 1}
37430|5.0|{u'Pet Services': 1, u'Pet Groomers': 1, u'Pet Stores': 1, u'Pets': 1}
37431|5.0|{u'Eyewear & Opticians': 1, u'Shopping': 1}
37432|3.0|{u'Party & Event Planning': 1, u'Challenge Courses': 1, u'Event Planning & Services': 1, u'Active Life': 1}
37433|3.5|{u'Asian Fusion': 1, u'Japanese': 1, u'Restaurants': 1}
37434|4.5|{u'Nail Salons': 1, u'Beauty & Spas': 1, u'Skin Care': 1}
37435|5.0|{u'Barbers': 1, u'Beauty & Spas': 1}
37436|3.0|{u'Toy Stores': 1, u'Fashion': 1, u'Shopping': 1, u'Accessories': 1}
37437|4.0|{u'Automotive': 1, u'Car Dealers': 1}
37438|4.0|{u'Cajun/Creole': 1, u'Restaurants': 1}
37439|5.0|{u'Local Flavor': 1, u'Yelp Events': 1}
37440|4.0|{u'Food': 1, u'Burgers': 1, u'Restaurants': 1, u'Ice Cream & Frozen Yogurt': 1, u'Fast Food': 1}
37441|4.0|{u'Seafood': 1, u'Southern': 1, u'Restaurants': 1}
37442|3.0|{u'Bars': 1, u'American (Traditional)': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Karaoke': 1, u'Restaurants': 1}
37443|5.0|{u'Food': 1, u'Coffee & Tea': 1}
37444|3.5|{u'Mexican': 1, u'Restaurants': 1}
37445|3.5|{u'Gastropubs': 1, u'Restaurants': 1, u'American (New)': 1}
37446|4.5|{u'Korean': 1, u'Hot Dogs': 1, u'Restaurants': 1}
37447|4.5|{u'Automotive': 1, u'Body Shops': 1, u'Auto Repair': 1}
37448|4.5|{u'Automotive': 1, u'Body Shops': 1}
37449|4.5|{u'Food': 1, u'Beer, Wine & Spirits': 1}
37450|4.0|{u'Cocktail Bars': 1, u'Bars': 1, u'Nightlife': 1}
37451|4.5|{u'Food': 1, u'Ice Cream & Frozen Yogurt': 1}
37452|4.0|{u'Thai': 1, u'Restaurants': 1}
37453|4.5|{u'Festivals': 1, u'Arts & Entertainment': 1}
37454|4.5|{u'Books, Mags, Music & Video': 1, u'Shopping': 1, u'Bookstores': 1}
37455|5.0|{u'Local Flavor': 1, u'Yelp Events': 1}
37456|2.0|{u'Food': 1, u'Donuts': 1, u'Coffee & Tea': 1}
37457|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1}
37458|4.5|{u'American (Traditional)': 1, u'Bars': 1, u'Nightlife': 1, u'Restaurants': 1}
37459|5.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37460|5.0|{u'Hair Removal': 1, u'Eyelash Service': 1, u'Beauty & Spas': 1, u'Skin Care': 1}
37461|4.5|{u'Japanese': 1, u'Restaurants': 1}
37462|4.0|{u'Pubs': 1, u'Bars': 1, u'Restaurants': 1, u'Nightlife': 1, u'Barbeque': 1}
37463|3.5|{u'Restaurants': 1, u'Pizza': 1, u'Italian': 1}
37464|3.0|{u'American (Traditional)': 1, u'Breakfast & Brunch': 1, u'Restaurants': 1}
37465|4.5|{u'Mexican': 1, u'Restaurants': 1}
37466|4.0|{u'Food': 1, u'Ice Cream & Frozen Yogurt': 1}
37467|4.5|{u'Automotive': 1, u'Car Dealers': 1, u'Auto Repair': 1}
37468|4.0|{u'Food': 1, u'Juice Bars & Smoothies': 1, u'Restaurants': 1, u'Sandwiches': 1, u'American (New)': 1}
37469|5.0|{u'Festivals': 1, u'Arts & Entertainment': 1}
37470|5.0|{u'Mexican': 1, u'Restaurants': 1}
37471|5.0|{u'Performing Arts': 1, u'Arts & Entertainment': 1}
37472|5.0|{u'Home Services': 1, u'Real Estate Agents': 1, u'Real Estate': 1}
37473|4.0|{u'Health & Medical': 1, u'Dentists': 1, u'Cosmetic Dentists': 1, u'General Dentistry': 1}
37474|3.5|{u'Local Services': 1}
37475|5.0|{u'Mexican': 1, u'Restaurants': 1}
37476|3.0|{u'American (Traditional)': 1, u'Restaurants': 1}
37477|5.0|{u'Beauty & Spas': 1, u'Skin Care': 1}
37478|4.5|{u'Food': 1, u'Desserts': 1, u'Ice Cream & Frozen Yogurt': 1}
37479|2.5|{u'Restaurants': 1, u'Pizza': 1, u'Mediterranean': 1, u'Italian': 1}
37480|4.5|{u'Bars': 1, u'Hookah Bars': 1, u'Nightlife': 1}
37481|4.0|{u'IT Services & Computer Repair': 1, u'Electronics Repair': 1, u'Local Services': 1, u'Mobile Phone Repair': 1}
37482|5.0|{u'Health & Medical': 1, u'Dentists': 1, u'General Dentistry': 1}
37483|3.5|{u'Restaurants': 1, u'Pizza': 1, u'Italian': 1}
37484|4.5|{u'Food': 1, u'Coffee & Tea': 1}
37485|5.0|{u'Plumbing': 1, u'Home Services': 1}
37486|3.0|{u'Restaurants': 1, u'Pizza': 1}
37487|3.5|{u'Recreation Centers': 1, u'Active Life': 1}
37488|4.5|{u'Burgers': 1, u'Restaurants': 1, u'American (New)': 1}
37489|4.0|{u'American (Traditional)': 1, u'Restaurants': 1}
37490|4.5|{u'Bars': 1, u'Restaurants': 1, u'Nightlife': 1, u'American (New)': 1}
37491|5.0|{u'IT Services & Computer Repair': 1, u'Electronics Repair': 1, u'Local Services': 1, u'Mobile Phone Repair': 1}
37492|5.0|{u'Automotive': 1, u'Oil Change Stations': 1}
37493|5.0|{u'Auto Customization': 1, u'Automotive': 1, u'Auto Repair': 1}
37494|5.0|{u'Automotive': 1, u'Car Dealers': 1}
37495|3.5|{u'Seafood': 1, u'Restaurants': 1}
37496|4.5|{u'Tours': 1, u'Hotels & Travel': 1}
37497|2.0|{u'Burgers': 1, u'Restaurants': 1}
37498|4.0|{u'Restaurants': 1, u'Bars': 1, u'Barbeque': 1, u'Nightlife': 1, u'Hot Pot': 1}
37499|5.0|{u'IT Services & Computer Repair': 1, u'Electronics Repair': 1, u'Local Services': 1, u'Mobile Phone Repair': 1}
37500|3.0|{u'Korean': 1, u'Restaurants': 1, u'Barbeque': 1}
37501|4.5|{u'Bars': 1, u'Nightlife': 1}
37502|3.5|{u'Sandwiches': 1, u'Argentine': 1, u'Restaurants': 1}
37503|3.5|{u'Food': 1, u'Juice Bars & Smoothies': 1, u'Shaved Ice': 1}
37504|4.5|{u'Italian': 1, u'Pizza': 1, u'Restaurants': 1}
37505|4.5|{u'Breakfast & Brunch': 1, u'Chinese': 1, u'Restaurants': 1}
37506|3.5|{u'Food': 1, u'Cupcakes': 1}
37507|4.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37508|5.0|{u'Event Planning & Services': 1, u'Party & Event Planning': 1}
37509|4.5|{u'Food': 1, u'Ice Cream & Frozen Yogurt': 1}
37510|5.0|{u'Automotive': 1, u'Auto Repair': 1}
37511|5.0|{u'Fitness & Instruction': 1, u'Boot Camps': 1, u'Active Life': 1}
37512|4.0|{u'Food': 1, u'Donuts': 1, u'Bakeries': 1, u'Cafes': 1, u'Restaurants': 1}
37513|4.0|{u'Restaurants': 1, u'Barbeque': 1}
37514|5.0|{u'Cafes': 1, u'Sandwiches': 1, u'Salad': 1, u'Restaurants': 1}
37515|4.5|{u'Bars': 1, u'Nightlife': 1, u'Lounges': 1}
37516|5.0|{u'Real Estate Services': 1, u'Home Services': 1, u'Real Estate': 1}
37517|3.5|{u'Breakfast & Brunch': 1, u'Restaurants': 1}
37518|4.5|{u'Fitness & Instruction': 1, u'Beauty & Spas': 1, u'Active Life': 1, u'Massage': 1, u'Skin Care': 1}
37519|3.0|{u'Sandwiches': 1, u'Restaurants': 1}
37520|3.0|{u'Breakfast & Brunch': 1, u'Restaurants': 1, u'Comfort Food': 1, u'American (New)': 1}
37521|4.5|{u'Burgers': 1, u'Restaurants': 1}
37522|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Hair Stylists': 1}
37523|3.5|{u'Bars': 1, u'Mexican': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1}
37524|5.0|{u'Auto Glass Services': 1, u'Automotive': 1}
37525|4.0|{u'Bars': 1, u'American (New)': 1, u'Gluten-Free': 1, u'Nightlife': 1, u'Wine Bars': 1, u'Restaurants': 1}
37526|4.5|{u'Japanese': 1, u'Restaurants': 1}
37527|1.0|{u'Shopping': 1, u'Arts & Crafts': 1}
37528|4.0|{u'Cocktail Bars': 1, u'Bars': 1, u'Restaurants': 1, u'Nightlife': 1, u'American (New)': 1}
37529|5.0|{u'Optometrists': 1, u'Health & Medical': 1}
37530|5.0|{u'Local Services': 1, u'Active Life': 1, u'Venues & Event Spaces': 1, u'Kids Activities': 1, u'Event Planning & Services': 1, u'Child Care & Day Care': 1}
37531|4.5|{u'Italian': 1, u'Karaoke': 1, u'Nightlife': 1, u'Restaurants': 1}
37532|4.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Blow Dry/Out Services': 1}
37533|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1, u'Hair Extensions': 1}
37534|3.5|{u'Restaurants': 1, u'American (New)': 1}
37535|5.0|{u'Professional Services': 1}
37536|3.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37537|4.0|{u'Sandwiches': 1, u'Restaurants': 1}
37538|5.0|{u'Local Services': 1, u'Appliances & Repair': 1}
37539|5.0|{u'Tours': 1, u'Hotels & Travel': 1}
37540|1.0|{u'Home Services': 1, u'Carpeting': 1}
37541|5.0|{u'Automotive': 1, u'Auto Repair': 1}
37542|4.5|{u'Vape Shops': 1, u'Shopping': 1}
37543|4.0|{u'Mexican': 1, u'Restaurants': 1}
37544|4.5|{u'Food': 1, u'Taiwanese': 1, u'Bubble Tea': 1, u'Restaurants': 1}
37545|5.0|{u'Used, Vintage & Consignment': 1, u'Bridal': 1, u'Fashion': 1, u'Shopping': 1}
37546|3.5|{u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Hotels': 1}
37547|3.0|{u'Hair Salons': 1, u'Beauty & Spas': 1}
37548|5.0|{u'Transportation': 1, u'Dance Clubs': 1, u'Party & Event Planning': 1, u'Nightlife': 1, u'Event Planning & Services': 1, u'Hotels & Travel': 1, u'Limos': 1}
37549|4.0|{u'Indian': 1, u'Restaurants': 1}
37550|2.5|{u'Movers': 1, u'Home Services': 1, u'Local Services': 1, u'Self Storage': 1}
37551|4.5|{u'Bars': 1, u'Nightlife': 1, u'Chinese': 1, u'Restaurants': 1}
37552|4.5|{u'Taxis': 1, u'Transportation': 1, u'Hotels & Travel': 1}
37553|4.0|{u'Mexican': 1, u'Restaurants': 1}
37554|5.0|{u'IT Services & Computer Repair': 1, u'Electronics Repair': 1, u'Local Services': 1, u'Mobile Phone Repair': 1}
37555|4.5|{u'Shopping': 1, u'Fashion': 1, u'Women's Clothing': 1, u'Accessories': 1}
37556|5.0|{u'Beauty & Spas': 1, u'Day Spas': 1, u'Skin Care': 1}
37557|4.5|{u'American (Traditional)': 1, u'Bars': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1}
37558|5.0|{u'Health & Medical': 1, u'Beauty & Spas': 1, u'Medical Spas': 1}
37559|4.5|{u'Bars': 1, u'Nightlife': 1, u'Lounges': 1}
37560|2.0|{u'Restaurants': 1, u'Pizza': 1}
37561|5.0|{u'Bowling': 1, u'Shopping': 1, u'Sporting Goods': 1, u'Active Life': 1}
37562|5.0|{u'Bars': 1, u'Hookah Bars': 1, u'Nightlife': 1}
37563|4.0|{u'IT Services & Computer Repair': 1, u'Electronics Repair': 1, u'Local Services': 1, u'Mobile Phone Repair': 1}
37564|3.0|{u'Automotive': 1, u'Car Dealers': 1, u'Oil Change Stations': 1, u'Auto Repair': 1}
37565|1.0|{u'Automotive': 1, u'Car Dealers': 1}
37566|5.0|{u'Hair Removal': 1, u'Laser Hair Removal': 1, u'Beauty & Spas': 1, u'Shopping': 1, u'Cosmetics & Beauty Supply': 1}
37567|5.0|{u'Venues & Event Spaces': 1, u'Event Planning & Services': 1}
37568|3.5|{u'Cosmetics & Beauty Supply': 1, u'Shopping': 1, u'Beauty & Spas': 1}
37569|4.0|{u'Food': 1, u'Coffee & Tea': 1, u'Restaurants': 1, u'Breakfast & Brunch': 1}
37570|5.0|{u'Car Rental': 1, u'Hotels & Travel': 1}
37571|4.0|{u'Bars': 1, u'Nightlife': 1, u'Lounges': 1}
37572|4.5|{u'American (Traditional)': 1, u'Burgers': 1, u'Cheesesteaks': 1, u'Restaurants': 1}
37573|5.0|{u'Guns & Ammo': 1, u'Shopping': 1}
37574|4.0|{u'Food': 1, u'Bagels': 1, u'Breakfast & Brunch': 1, u'Sandwiches': 1, u'Vegetarian': 1, u'Restaurants': 1}
37575|3.5|{u'Photography Stores & Services': 1, u'Shopping': 1}
37576|5.0|{u'Vape Shops': 1, u'Shopping': 1}
37577|4.5|{u'Festivals': 1, u'Arts & Entertainment': 1}
37578|4.5|{u'Breakfast & Brunch': 1, u'Restaurants': 1}
37579|5.0|{u'Home Services': 1, u'Real Estate Agents': 1, u'Real Estate': 1}
37580|4.0|{u'Chinese': 1, u'Restaurants': 1}
37581|4.5|{u'Asian Fusion': 1, u'Restaurants': 1}
37582|3.0|{u'Bakeries': 1, u'Food': 1}
37583|2.5|{u'Sandwiches': 1, u'Restaurants': 1}
37584|4.5|{u'Bars': 1, u'Golf': 1, u'American (New)': 1, u'Active Life': 1, u'Nightlife': 1, u'Sports Bars': 1, u'Restaurants': 1}
37585|3.5|{u'Health & Medical': 1, u'Obstetricians & Gynecologists': 1, u'Doctors': 1}
37586|4.0|{u'Gastropubs': 1, u'Restaurants': 1, u'American (New)': 1}
37587|5.0|{u'Oral Surgeons': 1, u'General Dentistry': 1, u'Dentists': 1, u'Cosmetic Dentists': 1, u'Health & Medical': 1}
37588|3.5|{u'Burgers': 1, u'Restaurants': 1, u'American (New)': 1}
37589|4.0|{u'Restaurants': 1, u'American (New)': 1}
37590|4.0|{u'Adult Entertainment': 1, u'Nightlife': 1}
37591|5.0|{u'Home Services': 1, u'Home Cleaning': 1}
37592|5.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37593|5.0|{u'Fitness & Instruction': 1, u'Martial Arts': 1, u'Trainers': 1, u'Active Life': 1}
37594|3.5|{u'Sandwiches': 1, u'Restaurants': 1}
37595|5.0|{u'Bars': 1, u'Nightlife': 1, u'Sports Bars': 1}
37596|1.0|{u'Photographers': 1, u'Event Planning & Services': 1}
37597|4.5|{u'Food': 1, u'Ice Cream & Frozen Yogurt': 1, u'Coffee & Tea': 1, u'Donuts': 1}
37598|5.0|{u'Fitness & Instruction': 1, u'Dance Studios': 1, u'Active Life': 1}
37599|5.0|{u'Mexican': 1, u'Restaurants': 1}
37600|4.5|{u'Japanese': 1, u'Restaurants': 1}
37601|5.0|{u'Fitness & Instruction': 1, u'Gyms': 1, u'Trainers': 1, u'Active Life': 1}
37602|3.5|{u'Tapas/Small Plates': 1, u'Brasseries': 1, u'Restaurants': 1, u'Pizza': 1}
37603|5.0|{u'Car Rental': 1, u'Automotive': 1, u'Motorcycle Rental': 1, u'Truck Rental': 1, u'Hotels & Travel': 1}
37604|5.0|{u'Home Services': 1, u'Real Estate Agents': 1, u'Real Estate': 1}
37605|5.0|{u'Italian': 1, u'Restaurants': 1}
37606|4.5|{u'Cafes': 1, u'Restaurants': 1}
37607|3.5|{u'Food': 1, u'Coffee & Tea': 1}
37608|4.0|{u'Restaurants': 1, u'Pizza': 1}
37609|3.5|{u'Burgers': 1, u'Restaurants': 1}
37610|3.5|{u'Gastropubs': 1, u'Restaurants': 1}
37611|1.5|{u'Car Rental': 1, u'Hotels & Travel': 1}
37612|2.5|{u'Mexican': 1, u'Restaurants': 1}
37613|4.5|{u'Local Flavor': 1, u'Yelp Events': 1}
37614|2.5|{u'Health & Medical': 1, u'Urgent Care': 1}
37615|3.5|{u'Japanese': 1, u'Restaurants': 1}
37616|2.5|{u'Food': 1, u'Coffee & Tea': 1}
37617|4.0|{u'Food': 1, u'Street Vendors': 1, u'Specialty Food': 1, u'Food Trucks': 1}
37618|4.5|{u'Afghan': 1, u'Mediterranean': 1, u'Restaurants': 1}
37619|4.5|{u'Asian Fusion': 1, u'Restaurants': 1}
37620|4.5|{u'Toy Stores': 1, u'Shopping': 1}
37621|5.0|{u'Hair Salons': 1, u'Beauty & Spas': 1}
37622|4.5|{u'Arts & Entertainment': 1, u'Cinema': 1}
37623|4.5|{u'Restaurants': 1, u'Scottish': 1}
37624|3.5|{u'Mediterranean': 1, u'Restaurants': 1}
37625|3.5|{u'American (Traditional)': 1, u'Restaurants': 1}
37626|4.0|{u'Indian': 1, u'Restaurants': 1}
37627|4.0|{u'Bars': 1, u'Mexican': 1, u'Tapas/Small Plates': 1, u'Nightlife': 1, u'Cocktail Bars': 1, u'Restaurants': 1}
37628|3.5|{u'Restaurants': 1, u'Chinese': 1, u'American (New)': 1}
37629|4.0|{u'Falafel': 1, u'Greek': 1, u'Mediterranean': 1, u'Restaurants': 1}
37630|5.0|{u'Nail Salons': 1, u'Beauty & Spas': 1}
37631|3.5|{u'Mexican': 1, u'Restaurants': 1}
37632|5.0|{u'Local Flavor': 1, u'Yelp Events': 1}
37633|3.5|{u'Italian': 1, u'Restaurants': 1}
37634|4.5|{u'Food': 1, u'Coffee & Tea': 1}
37635|4.0|{u'Food': 1, u'Juice Bars & Smoothies': 1, u'Restaurants': 1, u'American (New)': 1, u'Breakfast & Brunch': 1}
37636|3.5|{u'Bars': 1, u'Nightlife': 1, u'Sports Bars': 1}
37637|4.0|{u'Falafel': 1, u'Restaurants': 1, u'Mediterranean': 1, u'Italian': 1}
37638|3.0|{u'Restaurants': 1, u'Fast Food': 1}
37639|3.0|{u'Fitness & Instruction': 1, u'Gyms': 1, u'Trainers': 1, u'Active Life': 1}
37640|3.5|{u'Asian Fusion': 1, u'Restaurants': 1}
37641|4.5|{u'Mexican': 1, u'Restaurants': 1}
37642|4.0|{u'Food': 1, u'Desserts': 1}
37643|3.5|{u'Mediterranean': 1, u'Restaurants': 1}
37644|3.5|{u'Mexican': 1, u'Restaurants': 1}
37645|2.0|{u'Pet Services': 1, u'Pet Groomers': 1, u'Pet Adoption': 1, u'Pets': 1, u'Pet Stores': 1}
37646|4.0|{u'Cafes': 1, u'Caribbean': 1, u'Restaurants': 1}
37647|5.0|{u'Nail Salons': 1, u'Beauty & Spas': 1, u'Day Spas': 1}
37648|2.5|{u'Bikes': 1, u'Shopping': 1, u'Sports Wear': 1, u'Sporting Goods': 1, u'Fashion': 1}
37649|5.0|{u'Pet Stores': 1, u'Pets': 1}
